GeneSymbol,Exp017028_T_Py,Exp017022_T_An,Exp025215_T_An,Exp025241_T_An,Exp025255_T_An,Exp008534_T_An,Exp016992_T_AI,Exp017032_T_AI,Exp017036_T_AI,Exp016986_T_GC,Exp017006_T_GC,Exp025221_T_GC,Exp025227_T_GC,Exp025253_T_GC,Exp025447_T_GC,Exp008579_T_GC,Exp016996_T_LC,Exp017038_T_LC,Exp025243_T_Fu,Exp008546_T_Fu,Exp008577_T_Fu,Exp016998_T_Ca,Exp017000_T_Ca,Exp025211_T_Ca,Exp025245_T_Ca,Exp025249_T_Ca,Exp025449_T_Ca,Exp025451_T_Ca,Exp008536_T_Ca,Exp017029_P_Py,Exp017023_P_An,Exp025216_P_An,Exp025242_P_An,Exp025256_P_An,Exp008535_P_An,Exp016993_P_AI,Exp017033_P_AI,Exp017037_P_AI,Exp016987_P_GC,Exp017007_P_GC,Exp025222_P_GC,Exp025228_P_GC,Exp025254_P_GC,Exp025448_P_GC,Exp008580_P_GC,Exp016997_P_LC,Exp017039_P_LC,Exp025244_P_Fu,Exp008547_P_Fu,Exp008578_P_Fu,Exp016999_P_Ca,Exp017001_P_Ca,Exp025212_P_Ca,Exp025246_P_Ca,Exp025250_P_Ca,Exp025450_P_Ca,Exp025452_P_Ca,Exp008537_P_Ca
PANX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF6,0.332,0.183,0.8690000000000001,0.268,1.001,0.22,0.35700000000000004,0.614,0.7040000000000001,0.535,0.39899999999999997,0.99,1.374,4.107,0.027999999999999997,0.479,0.295,0.809,1.0170000000000001,0.37200000000000005,0.612,0.523,0.263,0.524,1.4780000000000002,0.276,0.037000000000000005,0.026000000000000002,0.166,1.227,0.805,0.245,0.166,0.551,0.304,0.935,0.574,1.146,0.298,0.402,0.813,0.207,0.5770000000000001,0.17300000000000001,0.5770000000000001,0.247,0.233,0.5479999999999999,0.11199999999999999,0.635,0.099,0.049,0.684,0.358,0.636,0.0,0.39899999999999997,0.6829999999999999
ZNF318,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYPK,1.149,0.0,0.0,0.0,0.0,0.66,2.153,0.725,0.715,0.26,0.0,5.675,0.0,1.9880000000000002,0.0,0.0,0.16899999999999998,0.0,0.289,0.0,0.457,1.016,3.1660000000000004,0.0,0.0,1.0270000000000001,0.0,0.0,0.0,0.353,0.0,0.258,0.0,0.0,0.503,0.0,0.633,0.0,3.5260000000000002,0.0,0.0,0.0,0.0,0.27399999999999997,0.28600000000000003,0.43700000000000006,0.0,1.032,0.0,0.893,0.0,0.0,0.0,0.0,0.72,0.0,0.317,0.6779999999999999
PRPF40B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D22A,0.136,0.0,0.036000000000000004,0.0,0.0,0.505,0.132,0.068,0.145,0.055999999999999994,0.019,0.079,0.115,1.536,0.0,0.005,0.057999999999999996,0.025,0.0,0.191,0.018000000000000002,0.026000000000000002,0.055999999999999994,0.175,0.046,0.0,0.0,0.0,0.027000000000000003,0.183,0.18100000000000002,0.102,0.621,0.0,0.359,0.047,0.091,0.135,0.11800000000000001,0.147,0.165,0.09300000000000001,0.0,0.046,0.865,0.016,0.08,0.17600000000000002,0.05,0.126,0.11699999999999999,0.0,0.075,0.0,0.276,0.0,0.013000000000000001,0.057
SUN2,0.42,0.373,2.9619999999999997,0.605,2.501,1.103,0.485,1.138,0.574,1.47,0.835,1.6119999999999999,1.6380000000000001,2.1919999999999997,0.083,0.615,0.138,0.5760000000000001,0.423,0.203,1.39,0.46299999999999997,0.0,1.7469999999999999,0.46,3.362,0.0,0.171,0.09,1.561,0.205,2.407,0.9079999999999999,1.256,0.728,0.221,2.076,0.7859999999999999,0.36700000000000005,0.586,1.794,0.991,1.185,0.045,1.071,0.28,0.342,1.7309999999999999,0.278,0.532,0.326,0.0,1.733,0.619,1.459,0.0,0.436,0.953
DSTYK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3GAP2,0.363,0.051,0.218,0.17800000000000002,0.675,0.429,0.598,0.556,0.302,0.212,0.066,1.055,0.226,0.424,0.008,0.075,0.214,0.304,0.272,0.40399999999999997,0.45399999999999996,0.078,0.40700000000000003,0.44,0.149,0.243,0.0,0.146,0.201,0.7240000000000001,0.24100000000000002,0.322,0.306,0.557,0.7759999999999999,0.16699999999999998,0.354,0.348,0.359,0.43200000000000005,1.107,0.223,0.39,0.284,0.266,0.242,0.315,0.09,0.426,0.43,0.08800000000000001,0.1,0.462,0.22,0.46299999999999997,0.0,0.263,0.318
NGEF,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.022000000000000002,0.0,0.0,0.0,0.008,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.0
CIZ1,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
FBXO7,0.0,0.0,0.115,0.0,0.0,0.11800000000000001,0.0,0.154,0.18600000000000003,0.0,0.021,0.0,0.059000000000000004,0.0,0.128,0.066,0.064,0.156,0.0,0.0,0.16699999999999998,0.0,0.0,0.318,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.055999999999999994,0.0,0.268,0.0,0.0,0.10800000000000001,0.0,0.0,0.1,0.0,0.0,0.191,0.0,1.57,0.0,0.079,0.0
PGLS,6.44,3.177,15.064,10.565999999999999,0.8759999999999999,11.847999999999999,9.95,7.391,8.38,12.257,3.158,10.806,14.388,4.859,0.648,1.392,12.504000000000001,8.649,5.082,18.899,6.787999999999999,6.4910000000000005,23.855,6.294,11.584000000000001,4.721,11.429,3.36,2.2640000000000002,12.487,12.477,5.772,11.888,9.914,11.402999999999999,8.359,18.656,14.439,6.234,12.485999999999999,14.365,8.807,10.818,13.665,12.854000000000001,14.847000000000001,12.554,8.158,14.905,15.317,20.309,8.969,17.410999999999998,10.683,15.772,12.780999999999999,8.078,13.417
QPCT,0.0,0.0,0.423,0.0,0.605,0.0,0.0,0.0,0.023,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.8340000000000001,0.0,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA,1.0270000000000001,11.0,5.769,5.7379999999999995,20.8,1.761,7.485,1.956,5.412000000000001,6.12,11.873,9.292,2.09,1.733,0.276,0.40399999999999997,1.942,1.359,0.945,0.6559999999999999,3.7539999999999996,10.062000000000001,1.045,17.346,0.7809999999999999,13.42,0.248,1.625,2.992,0.376,0.0,1.57,3.389,1.527,5.824,1.1079999999999999,1.9869999999999999,3.523,5.2010000000000005,3.911,2.121,1.367,1.078,1.093,2.084,5.077,2.627,1.1909999999999998,0.8370000000000001,1.501,11.597000000000001,0.723,4.506,0.544,4.292,0.0,0.439,2.657
LMOD1,1.65,0.0,0.599,0.769,0.0,0.794,1.169,0.523,0.511,0.242,0.8009999999999999,0.7340000000000001,0.78,1.465,0.0,0.135,0.561,0.214,2.1630000000000003,0.159,0.131,0.331,0.479,0.413,0.21100000000000002,0.584,2.585,0.0,0.092,0.867,1.685,0.8140000000000001,0.523,2.025,0.862,0.654,2.589,1.242,0.32899999999999996,0.626,0.381,2.08,0.8059999999999999,0.293,1.038,0.207,0.25,0.784,0.42,0.41600000000000004,0.581,0.127,1.043,1.845,0.662,0.124,0.0,0.773
LSM4,4.258,1.1640000000000001,1.791,0.0,0.0,5.8839999999999995,11.078,2.384,5.974,11.404000000000002,0.8740000000000001,1.9580000000000002,2.315,4.439,0.0,1.4509999999999998,4.3069999999999995,1.4569999999999999,1.4340000000000002,4.559,6.042000000000001,2.062,11.472999999999999,3.1719999999999997,0.0,1.8259999999999998,1.851,0.33299999999999996,3.33,0.34700000000000003,0.0,2.612,0.0,2.248,14.311,14.465,2.12,9.545,6.771,11.957,2.1590000000000003,2.326,2.2359999999999998,6.85,20.635,9.98,5.56,0.0,2.053,10.757,6.086,6.19,3.199,0.0,1.681,0.0,1.341,9.865
SAMM50,0.627,0.09300000000000001,1.528,2.2119999999999997,0.627,0.897,0.0,0.718,0.785,0.07,0.19699999999999998,0.882,1.791,1.95,0.0,0.33799999999999997,0.0,0.978,1.077,1.3019999999999998,0.5820000000000001,0.748,0.0,1.402,1.03,0.7,0.0,0.055999999999999994,0.069,1.344,1.038,2.804,1.61,1.649,1.107,0.0,0.865,0.6729999999999999,0.0,2.589,1.236,0.8759999999999999,6.553,0.0,3.111,0.414,2.137,3.003,1.175,2.6860000000000004,0.281,0.0,1.755,1.8719999999999999,3.1319999999999997,0.0,0.168,0.682
ATXN10,0.565,0.38799999999999996,0.506,0.0,0.977,0.557,0.111,0.34,0.695,0.233,0.045,0.531,0.501,0.75,0.0,0.015,0.127,0.499,0.33299999999999996,0.6679999999999999,0.272,0.377,0.309,0.573,0.22,0.221,0.147,0.17300000000000001,0.0,0.305,0.37200000000000005,0.10800000000000001,0.09699999999999999,0.67,0.33399999999999996,0.278,0.353,0.618,0.0,0.064,0.505,0.264,0.637,0.513,0.515,0.084,0.18100000000000002,0.15,0.18100000000000002,0.344,0.20800000000000002,0.174,0.271,0.218,0.9229999999999999,0.0,0.49700000000000005,0.358
TNFAIP8,0.514,0.184,0.6809999999999999,0.0,1.88,0.318,1.122,0.546,0.12300000000000001,0.762,0.315,0.0,0.266,0.635,0.039,0.068,0.612,0.0,0.418,0.212,0.0,0.34,0.0,1.6980000000000002,0.0,0.775,0.0,0.128,0.0,0.099,0.0,0.667,0.0,1.6980000000000002,0.63,0.34700000000000003,0.5379999999999999,0.524,0.593,0.738,0.0,0.445,0.0,0.28,0.562,0.0,0.14300000000000002,0.0,0.882,0.542,1.6030000000000002,0.22699999999999998,1.476,0.0,0.6809999999999999,0.0,0.0,1.5930000000000002
ARIH1,0.175,0.028999999999999998,0.705,0.0,2.204,0.623,0.467,0.226,0.151,0.301,0.0,0.084,0.249,1.371,0.0,0.006999999999999999,0.078,0.155,0.0,0.32299999999999995,0.315,0.105,0.086,0.469,0.561,0.461,0.0,0.08800000000000001,0.312,0.43,0.413,0.11599999999999999,0.127,1.031,0.23399999999999999,0.616,0.23,0.324,0.316,0.774,0.162,0.14800000000000002,0.19699999999999998,0.302,0.094,0.175,0.171,0.05,0.5820000000000001,0.379,0.11900000000000001,0.03,0.59,0.111,0.467,0.0,0.42200000000000004,0.757
MTO1,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX5,43.617,13.755999999999998,40.72,101.455,17.008,159.108,93.31299999999999,82.21700000000001,49.653,36.777,8.78,87.23299999999999,199.938,36.181,5.231,15.698,76.665,55.761,24.425,176.553,24.365,29.326,165.96599999999998,196.929,61.91,21.069000000000003,78.54,29.677,28.435,94.104,88.823,175.305,170.53,59.549,287.45799999999997,75.678,83.84100000000001,55.221000000000004,58.891999999999996,157.683,112.863,93.531,247.335,341.034,82.553,154.96200000000002,162.17700000000002,116.118,145.384,143.108,128.453,142.173,110.708,42.728,180.053,170.69,81.734,102.51100000000001
BACE2,0.0,0.0,0.0,0.127,0.0,0.12300000000000001,0.0,0.17,0.033,0.0,0.0,0.10099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.17300000000000001,0.152,5.032,0.0,0.0,0.133,0.034,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.095,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33799999999999997,0.0,0.0,0.0
TXN2,1.775,0.205,1.31,1.089,0.0,0.0,2.676,1.306,5.441,0.0,0.609,1.364,2.4659999999999997,0.7829999999999999,0.0,0.0,1.9769999999999999,0.9329999999999999,0.685,0.295,0.0,1.214,4.228,2.053,0.966,0.0,0.7240000000000001,0.172,0.0,2.332,5.607,2.747,2.523,0.48,0.217,0.0,1.15,1.392,0.0,8.65,1.367,1.835,3.406,11.372,0.39,5.095,1.891,4.391,0.285,0.885,5.914,0.0,3.446,2.661,3.804,4.85,0.9620000000000001,0.0
HECTD1,0.008,0.051,0.528,0.0,0.07400000000000001,0.015,0.003,0.012,0.033,0.008,0.006,0.033,0.085,0.015,0.0,0.006999999999999999,0.0,0.006999999999999999,0.02,0.0,0.006999999999999999,0.01,0.0,0.703,0.0,0.013000000000000001,0.0,0.012,0.01,0.0,0.0,0.019,0.171,0.0,0.001,0.0,0.011000000000000001,0.032,0.0,0.012,0.046,0.28600000000000003,0.0,0.013000000000000001,0.0,0.0,0.012,0.008,0.0,0.019,0.003,0.0,0.524,0.0,0.021,0.0,0.037000000000000005,0.008
NBPF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPBL,0.016,0.0,0.057999999999999996,0.099,0.37799999999999995,0.038,0.036000000000000004,0.038,0.011000000000000001,0.006999999999999999,0.011000000000000001,0.044000000000000004,0.0,0.062,0.0,0.023,0.0,0.0,0.07400000000000001,0.017,0.043,0.005,0.0,0.055,0.032,0.013000000000000001,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.045,0.004,0.0,0.0,0.011000000000000001,0.002,0.0,0.0,0.028999999999999998,0.006,0.0,0.0,0.0,0.40399999999999997,0.0,0.0,0.062,0.0,0.027999999999999997,0.0,0.011000000000000001,0.006999999999999999
COG4,0.174,0.052000000000000005,0.44299999999999995,0.7240000000000001,0.331,0.466,0.46,0.396,0.45,0.17600000000000002,0.131,1.149,0.8290000000000001,0.168,0.0,0.18600000000000003,0.212,0.261,0.036000000000000004,0.937,1.203,0.096,1.515,0.518,0.514,0.531,0.0,0.037000000000000005,0.057999999999999996,0.414,0.19899999999999998,0.264,0.35700000000000004,4.0280000000000005,1.147,0.996,0.256,0.659,2.62,0.26,0.312,0.45799999999999996,3.622,5.513999999999999,0.784,0.183,0.47200000000000003,0.268,0.313,0.391,0.062,0.125,0.466,0.344,1.963,0.0,0.039,0.207
METTL7A,2.504,0.0,3.793,6.165,4.618,1.761,0.14800000000000002,11.315,2.4419999999999997,1.204,0.49,10.027999999999999,35.408,6.1160000000000005,0.36200000000000004,1.409,0.878,11.447000000000001,2.984,1.383,0.932,0.0,9.209,2.88,7.347,5.446000000000001,2.117,0.142,0.235,8.449,9.221,26.605999999999998,16.551,22.285999999999998,8.217,0.0,7.91,8.12,0.0,25.063000000000002,15.642999999999999,10.544,74.212,34.472,1.137,6.936,10.187999999999999,36.314,3.373,15.987,0.0,15.764000000000001,23.616999999999997,11.392000000000001,26.541,1.229,0.29,6.558
ASF1A,0.0,0.0,0.0,0.0,1.2209999999999999,0.0,0.6990000000000001,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49200000000000005,0.0,0.0,0.0,0.41,0.0,0.209,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3260000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.12300000000000001,0.0
MOB4,0.0,0.605,0.0,0.0,0.0,0.0,0.509,0.0,0.474,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.34700000000000003,0.0,0.0,0.0,0.0,0.757,0.14800000000000002,0.0,0.0,0.0,0.0,0.21100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.32299999999999995,0.0,0.157,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,1.1059999999999999,0.0
YIPF3,0.07400000000000001,0.0,0.498,0.0,0.24,0.5489999999999999,0.0,0.0,0.32,0.0,0.06,0.431,0.292,0.114,0.0,0.336,0.627,0.344,0.0,2.349,0.228,0.078,0.0,0.251,0.0,0.349,0.18,0.0,0.191,0.0,0.0,0.22699999999999998,0.0,0.0,0.102,0.0,0.106,0.166,0.0,0.504,0.405,0.409,1.2109999999999999,0.0,3.47,0.1,0.27899999999999997,0.16699999999999998,0.49700000000000005,0.8370000000000001,0.0,0.11699999999999999,0.252,0.0,0.847,0.0,0.0,0.121
TECPR1,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.16,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0
ARMC8,0.086,0.004,0.271,0.0,0.19899999999999998,0.389,0.084,0.13,0.096,0.061,0.027999999999999997,0.321,0.0,0.21600000000000003,0.0,0.040999999999999995,0.061,0.1,0.127,0.10099999999999999,0.182,0.064,0.0,0.5379999999999999,0.0,0.105,0.0,0.021,0.052000000000000005,0.498,0.046,0.061,0.0,0.025,0.159,0.042,0.08,0.124,0.0,0.057999999999999996,0.132,0.0,0.0,0.068,0.09699999999999999,0.0,0.057,0.025,0.028999999999999998,0.20800000000000002,0.0,0.0,0.18100000000000002,0.0,0.8440000000000001,0.0,0.04,0.40399999999999997
BRMS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0
PRKD2,0.069,0.0,0.22,0.0,0.0,0.42200000000000004,0.033,0.14800000000000002,0.08900000000000001,0.136,0.0,0.19899999999999998,0.037000000000000005,0.026000000000000002,0.0,0.0,0.004,0.044000000000000004,0.0,0.027000000000000003,0.044000000000000004,0.0,0.027999999999999997,0.2,0.136,0.13,0.0,0.0,0.0,0.096,0.0,0.081,0.0,0.0,0.40399999999999997,0.11199999999999999,0.151,0.228,0.062,0.09300000000000001,0.319,0.114,0.0,0.0,0.166,0.009000000000000001,0.114,0.061,0.127,0.17600000000000002,0.034,0.0,0.114,0.0,0.235,0.0,0.02,0.16
SUMF2,2.06,0.387,6.624,1.037,4.3839999999999995,2.32,6.096,2.766,1.4869999999999999,1.76,0.603,2.721,2.112,3.292,0.059000000000000004,0.667,3.196,4.439,3.315,4.414,0.633,2.68,4.071000000000001,8.316,2.319,1.828,2.5860000000000003,0.151,1.063,1.733,1.499,3.1010000000000004,1.5919999999999999,8.418,2.405,5.619,2.154,1.825,1.9809999999999999,2.568,2.293,3.0189999999999997,1.993,2.2319999999999998,8.985,2.852,5.8260000000000005,1.926,2.502,2.741,1.9709999999999999,3.347,3.387,0.898,2.17,4.656000000000001,0.547,1.9569999999999999
RPL36,68.342,2.436,0.0,0.0,0.0,3.1689999999999996,31.320999999999998,48.773,20.429000000000002,43.968999999999994,9.265,0.0,10.873,0.0,0.0,2.8689999999999998,12.155,24.618000000000002,31.441999999999997,15.204,0.0,15.955,23.274,0.0,27.975,0.0,13.193,6.718999999999999,0.0,16.799,16.457,13.34,0.0,8.833,5.975,46.358000000000004,49.433,39.835,26.741,81.673,10.86,6.497999999999999,14.159,34.567,5.772,34.335,36.765,48.105,21.553,12.12,35.84,27.893,20.364,16.698,0.0,0.0,46.638999999999996,2.952
MPC2,1.3980000000000001,0.0,0.612,0.945,0.28,4.102,0.424,1.861,0.853,0.92,0.743,1.324,4.205,1.285,0.0,0.851,0.433,1.4809999999999999,0.0,3.085,1.307,0.0,0.826,2.435,2.02,0.924,0.113,0.0,0.379,0.598,0.0,2.456,2.986,2.195,6.749,0.0,1.301,1.36,0.0,10.051,1.273,0.7759999999999999,11.324000000000002,6.082000000000001,1.8159999999999998,5.6339999999999995,10.647,4.6819999999999995,4.415,15.852,0.7140000000000001,3.8710000000000004,2.287,1.415,7.148,0.617,0.0,1.47
LETMD1,0.0,0.0,0.187,0.0,0.027000000000000003,0.13699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.11800000000000001,0.0,0.066,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.184,0.687,0.06,0.094,0.402,0.11699999999999999,0.0,0.335,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0
MXRA5,0.013999999999999999,0.307,0.395,0.0,0.39799999999999996,0.02,0.039,0.01,0.0,0.066,0.025,0.059000000000000004,0.132,0.888,0.0,0.005,0.005,0.0,0.006999999999999999,0.018000000000000002,0.013999999999999999,0.012,0.0,0.419,0.0,0.722,0.0,0.0,0.0,0.0,0.0,0.128,0.04,0.321,0.132,0.0,0.028999999999999998,0.04,0.008,0.006,0.151,0.168,0.179,0.0,0.022000000000000002,0.0,0.013999999999999999,0.131,0.006,0.006,0.011000000000000001,0.0,0.078,0.0,0.182,0.0,0.0,0.054000000000000006
DCAF13,0.34299999999999997,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.045,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRDL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR1A,0.013999999999999999,0.032,0.43,0.0,0.20800000000000002,0.06,0.005,0.01,0.099,0.012,0.0,0.17,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.008,0.05,0.0,0.05,0.0,0.006,0.0,0.0,0.0,0.008,0.0,0.018000000000000002,0.0,0.0,0.008,0.017,0.0,0.032,0.0,0.003,0.013000000000000001,0.0,0.0,0.055999999999999994,0.0,0.0,0.005,0.009000000000000001,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.004,0.021
ABI3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.019,0.062,0.0,0.0,0.009000000000000001,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.2,0.0,0.019,0.0,0.365,0.062,0.035,0.20199999999999999,0.171,0.114,0.1,0.027999999999999997,0.41600000000000004,0.0,0.0,0.192,0.0,0.0,0.040999999999999995,0.07200000000000001,0.023,0.036000000000000004,0.0,0.192,0.126,0.0,0.015,0.0,0.145
INTS7,0.0,0.011000000000000001,0.066,0.0,0.0,0.055,0.009000000000000001,0.035,0.038,0.136,0.002,0.223,0.034,0.099,0.0,0.004,0.019,0.0,0.0,0.049,0.114,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.14800000000000002,0.0,0.0,0.033,0.003,0.008,0.0,0.06,0.008,0.002,0.121,0.006,0.633,0.0,0.0,0.136,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.004,0.02
